sequence_path,sequence_idx,split,segment_idx,label,snippet_path,start_frame,end_frame,duration_frames,start_s,end_s,duration_s,truncated
data\results\sequences\train\sequence_0.npy,0,train,960,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240903T172714Z_idx10878.npy,185045,185581,536,18504.5,18558.1,53.6,False
data\results\sequences\train\sequence_0.npy,0,train,961,G01,data\results\fragments_combined\G01\AMAR170.20240419T204445Z_idx4128.npy,185581,185592,11,18558.1,18559.2,1.1,False
data\results\sequences\train\sequence_0.npy,0,train,962,G01,data\results\fragments_combined\G01\AMAR170.20240903T234714Z_idx6865.npy,185592,185773,181,18559.2,18577.3,18.1,False
data\results\sequences\train\sequence_0.npy,0,train,963,G01,data\results\fragments_combined\G01\AMAR170.20240419T124445Z_idx3584.npy,185773,185787,14,18577.3,18578.7,1.4,False
data\results\sequences\train\sequence_0.npy,0,train,964,G01,data\results\fragments_combined\G01\AMAR170.20240419T155445Z_idx3972.npy,185787,185840,53,18578.7,18584.0,5.3,False
data\results\sequences\train\sequence_0.npy,0,train,965,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240803T152714Z_idx10726.npy,185840,186319,479,18584.0,18631.9,47.9,False
data\results\sequences\train\sequence_0.npy,0,train,966,Nothing,data\results\fragments_combined\Nothing\AMAR184.20240903T081732Z_idx11266.npy,186319,186906,587,18631.9,18690.6,58.7,False
data\results\sequences\train\sequence_0.npy,0,train,967,G01,data\results\fragments_combined\G01\AMAR170.20240803T192714Z_idx5853.npy,186906,187052,146,18690.6,18705.2,14.6,False
data\results\sequences\train\sequence_0.npy,0,train,968,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240818T054714Z_idx10785.npy,187052,187224,172,18705.2,18722.4,17.2,False
data\results\sequences\train\sequence_0.npy,0,train,969,G01,data\results\fragments_combined\G01\AMAR170.20240803T134714Z_idx5557.npy,187224,187260,36,18722.4,18726.0,3.6,False
data\results\sequences\train\sequence_0.npy,0,train,970,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250403T070754Z_idx10366.npy,187260,187284,24,18726.0,18728.4,2.4,False
data\results\sequences\train\sequence_0.npy,0,train,971,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250303T060257Z_idx9817.npy,187284,187820,536,18728.4,18782.0,53.6,False
data\results\sequences\train\sequence_0.npy,0,train,972,G01,data\results\fragments_combined\G01\AMAR1270.20250118T095723Z_idx864.npy,187820,187880,60,18782.0,18788.0,6.0,False
data\results\sequences\train\sequence_0.npy,0,train,973,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250218T052754Z_idx10317.npy,187880,188268,388,18788.0,18826.8,38.8,False
data\results\sequences\train\sequence_0.npy,0,train,974,G01,data\results\fragments_combined\G01\AMAR887.20240903T041437Z_idx9059.npy,188268,188285,17,18826.8,18828.5,1.7,False
data\results\sequences\train\sequence_0.npy,0,train,975,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20241118T035723Z_idx9458.npy,188285,188668,383,18828.5,18866.8,38.3,False
data\results\sequences\train\sequence_0.npy,0,train,976,G01,data\results\fragments_combined\G01\AMAR170.20240718T054714Z_idx4957.npy,188668,188677,9,18866.8,18867.7,0.9,False
data\results\sequences\train\sequence_0.npy,0,train,977,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250203T052257Z_idx9700.npy,188677,189275,598,18867.7,18927.5,59.8,False
data\results\sequences\train\sequence_0.npy,0,train,978,G01,data\results\fragments_combined\G01\AMAR170.20240419T110445Z_idx3452.npy,189275,189296,21,18927.5,18929.6,2.1,False
data\results\sequences\train\sequence_0.npy,0,train,979,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250218T132257Z_idx9782.npy,189296,189642,346,18929.6,18964.2,34.6,False
data\results\sequences\train\sequence_0.npy,0,train,980,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240903T082714Z_idx10841.npy,189642,190269,627,18964.2,19026.9,62.7,False
data\results\sequences\train\sequence_0.npy,0,train,981,Nothing,data\results\fragments_combined\Nothing\AMAR1271.20250218T001003Z_idx9900.npy,190269,190366,97,19026.9,19036.6,9.7,False
data\results\sequences\train\sequence_0.npy,0,train,982,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250318T232754Z_idx10357.npy,190366,190526,160,19036.6,19052.6,16.0,False
data\results\sequences\train\sequence_0.npy,0,train,983,G01,data\results\fragments_combined\G01\AMAR170.20240419T155445Z_idx3974.npy,190526,190583,57,19052.6,19058.3,5.7,False
data\results\sequences\train\sequence_0.npy,0,train,984,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240803T073714Z_idx10696.npy,190583,190905,322,19058.3,19090.5,32.2,False
data\results\sequences\train\sequence_0.npy,0,train,985,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20241118T010723Z_idx9447.npy,190905,191446,541,19090.5,19144.6,54.1,False
data\results\sequences\train\sequence_0.npy,0,train,986,G01,data\results\fragments_combined\G01\AMAR1273.20241218T064454Z_idx2395.npy,191446,191453,7,19144.6,19145.3,0.7,False
data\results\sequences\train\sequence_0.npy,0,train,987,G01,data\results\fragments_combined\G01\AMAR887.20240903T101437Z_idx9168.npy,191453,192032,579,19145.3,19203.2,57.9,False
data\results\sequences\train\sequence_0.npy,0,train,988,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240518T014445Z_idx10507.npy,192032,192118,86,19203.2,19211.8,8.6,False
data\results\sequences\train\sequence_0.npy,0,train,989,G01,data\results\fragments_combined\G01\AMAR1271.20250318T031003Z_idx1804.npy,192118,192212,94,19211.8,19221.2,9.4,False
data\results\sequences\train\sequence_0.npy,0,train,990,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240803T094714Z_idx10709.npy,192212,192368,156,19221.2,19236.8,15.6,False
data\results\sequences\train\sequence_0.npy,0,train,991,G01,data\results\fragments_combined\G01\AMAR170.20241018T192714Z_idx8227.npy,192368,192639,271,19236.8,19263.9,27.1,False
data\results\sequences\train\sequence_0.npy,0,train,992,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241003T163714Z_idx11026.npy,192639,192930,291,19263.9,19293.0,29.1,False
data\results\sequences\train\sequence_0.npy,0,train,993,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241103T100732Z_idx11313.npy,192930,193327,397,19293.0,19332.7,39.7,False
data\results\sequences\train\sequence_0.npy,0,train,994,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240703T135445Z_idx10569.npy,193327,193592,265,19332.7,19359.2,26.5,False
data\results\sequences\train\sequence_0.npy,0,train,995,Nothing,data\results\fragments_combined\Nothing\AMAR184.20240518T191420Z_idx11191.npy,193592,194029,437,19359.2,19402.9,43.7,False
data\results\sequences\train\sequence_0.npy,0,train,996,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250103T194454Z_idx10254.npy,194029,194280,251,19402.9,19428.0,25.1,False
data\results\sequences\train\sequence_0.npy,0,train,997,G01,data\results\fragments_combined\G01\AMAR1270.20250303T061257Z_idx1403.npy,194280,194322,42,19428.0,19432.2,4.2,False
data\results\sequences\train\sequence_0.npy,0,train,998,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240918T233714Z_idx10965.npy,194322,194353,31,19432.2,19435.3,3.1,False
data\results\sequences\train\sequence_0.npy,0,train,999,G01,data\results\fragments_combined\G01\AMAR170.20240419T015445Z_idx3010.npy,194353,194450,97,19435.3,19445.0,9.7,False
data\results\sequences\train\sequence_0.npy,0,train,1000,Nothing,data\results\fragments_combined\Nothing\AMAR887.20240903T011437Z_idx11460.npy,194450,194638,188,19445.0,19463.8,18.8,False
data\results\sequences\train\sequence_0.npy,0,train,1001,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240419T080445Z_idx10422.npy,194638,194749,111,19463.8,19474.9,11.1,False
data\results\sequences\train\sequence_0.npy,0,train,1002,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241118T133249Z_idx11377.npy,194749,194837,88,19474.9,19483.7,8.8,False
data\results\sequences\train\sequence_0.npy,0,train,1003,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240803T162714Z_idx10732.npy,194837,195078,241,19483.7,19507.8,24.1,False
data\results\sequences\train\sequence_0.npy,0,train,1004,G01,data\results\fragments_combined\G01\AMAR170.20240803T213714Z_idx6019.npy,195078,195122,44,19507.8,19512.2,4.4,False
data\results\sequences\train\sequence_0.npy,0,train,1005,G01,data\results\fragments_combined\G01\AMAR170.20240903T224714Z_idx6836.npy,195122,195132,10,19512.2,19513.2,1.0,False
data\results\sequences\train\sequence_0.npy,0,train,1006,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241118T153250Z_idx11386.npy,195132,195726,594,19513.2,19572.6,59.4,False
data\results\sequences\train\sequence_0.npy,0,train,1007,G01,data\results\fragments_combined\G01\AMAR170.20240803T213714Z_idx6006.npy,195726,195797,71,19572.6,19579.7,7.1,False
data\results\sequences\train\sequence_0.npy,0,train,1008,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250103T034454Z_idx10192.npy,195797,196005,208,19579.7,19600.5,20.8,False
data\results\sequences\train\sequence_0.npy,0,train,1009,G01,data\results\fragments_combined\G01\AMAR170.20240419T105445Z_idx3376.npy,196005,196022,17,19600.5,19602.2,1.7,False
data\results\sequences\train\sequence_0.npy,0,train,1010,G01,data\results\fragments_combined\G01\AMAR170.20240803T094714Z_idx5265.npy,196022,196029,7,19602.2,19602.9,0.7,False
data\results\sequences\train\sequence_0.npy,0,train,1011,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241018T024714Z_idx11054.npy,196029,196440,411,19602.9,19644.0,41.1,False
data\results\sequences\train\sequence_0.npy,0,train,1012,G01,data\results\fragments_combined\G01\AMAR170.20241018T183714Z_idx8167.npy,196440,196459,19,19644.0,19645.9,1.9,False
data\results\sequences\train\sequence_0.npy,0,train,1013,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241203T233454Z_idx10142.npy,196459,196986,527,19645.9,19698.6,52.7,False
data\results\sequences\train\sequence_0.npy,0,train,1014,G01,data\results\fragments_combined\G01\AMAR1273.20241218T043454Z_idx2112.npy,196986,197014,28,19698.6,19701.4,2.8,False
data\results\sequences\train\sequence_0.npy,0,train,1015,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250203T052257Z_idx9699.npy,197014,197471,457,19701.4,19747.1,45.7,False
data\results\sequences\train\sequence_0.npy,0,train,1016,G01,data\results\fragments_combined\G01\AMAR170.20240419T075445Z_idx3299.npy,197471,197511,40,19747.1,19751.1,4.0,False
data\results\sequences\train\sequence_0.npy,0,train,1017,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240703T120445Z_idx10560.npy,197511,197962,451,19751.1,19796.2,45.1,False
data\results\sequences\train\sequence_0.npy,0,train,1018,G01,data\results\fragments_combined\G01\AMAR887.20240903T021437Z_idx8983.npy,197962,198213,251,19796.2,19821.3,25.1,False
data\results\sequences\train\sequence_0.npy,0,train,1019,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241103T040732Z_idx11296.npy,198213,198507,294,19821.3,19850.7,29.4,False
data\results\sequences\train\sequence_0.npy,0,train,1020,G01,data\results\fragments_combined\G01\AMAR1270.20250118T064723Z_idx815.npy,198507,198526,19,19850.7,19852.6,1.9,False
data\results\sequences\train\sequence_0.npy,0,train,1021,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250318T092754Z_idx10353.npy,198526,198986,460,19852.6,19898.6,46.0,False
data\results\sequences\train\sequence_0.npy,0,train,1022,Nothing,data\results\fragments_combined\Nothing\AMAR184.20240903T055732Z_idx11250.npy,198986,199636,650,19898.6,19963.6,65.0,False
data\results\sequences\train\sequence_0.npy,0,train,1023,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241203T043454Z_idx10137.npy,199636,199844,208,19963.6,19984.4,20.8,False
data\results\sequences\train\sequence_0.npy,0,train,1024,G01,data\results\fragments_combined\G01\AMAR170.20240718T072714Z_idx5001.npy,199844,199851,7,19984.4,19985.1,0.7,False
data\results\sequences\train\sequence_0.npy,0,train,1025,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250103T053454Z_idx10202.npy,199851,200490,639,19985.1,20049.0,63.9,False
data\results\sequences\train\sequence_0.npy,0,train,1026,G01,data\results\fragments_combined\G01\AMAR170.20240803T224714Z_idx6125.npy,200490,200497,7,20049.0,20049.7,0.7,False
data\results\sequences\train\sequence_0.npy,0,train,1027,G01,data\results\fragments_combined\G01\AMAR1270.20250203T230257Z_idx1130.npy,200497,200958,461,20049.7,20095.8,46.1,False
data\results\sequences\train\sequence_0.npy,0,train,1028,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241018T182714Z_idx11122.npy,200958,201475,517,20095.8,20147.5,51.7,False
data\results\sequences\train\sequence_0.npy,0,train,1029,G01,data\results\fragments_combined\G01\AMAR1270.20250118T050723Z_idx796.npy,201475,201543,68,20147.5,20154.3,6.8,False
data\results\sequences\train\sequence_0.npy,0,train,1030,G01,data\results\fragments_combined\G01\AMAR887.20240903T101437Z_idx9171.npy,201543,201662,119,20154.3,20166.2,11.9,False
data\results\sequences\train\sequence_0.npy,0,train,1031,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241003T032714Z_idx10983.npy,201662,202071,409,20166.2,20207.1,40.9,False
data\results\sequences\train\sequence_0.npy,0,train,1032,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240419T025445Z_idx10400.npy,202071,202317,246,20207.1,20231.7,24.6,False
data\results\sequences\train\sequence_0.npy,0,train,1033,G01,data\results\fragments_combined\G01\AMAR1270.20250103T044723Z_idx633.npy,202317,202345,28,20231.7,20234.5,2.8,False
data\results\sequences\train\sequence_0.npy,0,train,1034,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240903T194714Z_idx10893.npy,202345,202628,283,20234.5,20262.8,28.3,False
data\results\sequences\train\sequence_0.npy,0,train,1035,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241203T073249Z_idx11389.npy,202628,202905,277,20262.8,20290.5,27.7,False
data\results\sequences\train\sequence_0.npy,0,train,1036,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250118T025723Z_idx9607.npy,202905,203090,185,20290.5,20309.0,18.5,False
data\results\sequences\train\sequence_0.npy,0,train,1037,G01,data\results\fragments_combined\G01\AMAR1270.20250303T052257Z_idx1378.npy,203090,203100,10,20309.0,20310.0,1.0,False
data\results\sequences\train\sequence_0.npy,0,train,1038,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20241203T055723Z_idx9499.npy,203100,203443,343,20310.0,20344.3,34.3,False
data\results\sequences\train\sequence_0.npy,0,train,1039,G01,data\results\fragments_combined\G01\AMAR1273.20241203T035454Z_idx2038.npy,203443,203495,52,20344.3,20349.5,5.2,False
data\results\sequences\train\sequence_0.npy,0,train,1040,G01,data\results\fragments_combined\G01\AMAR170.20241003T103714Z_idx7845.npy,203495,203625,130,20349.5,20362.5,13.0,False
data\results\sequences\train\sequence_0.npy,0,train,1041,G01,data\results\fragments_combined\G01\AMAR170.20240803T092714Z_idx5211.npy,203625,203660,35,20362.5,20366.0,3.5,False
data\results\sequences\train\sequence_0.npy,0,train,1042,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241103T125732Z_idx11319.npy,203660,204126,466,20366.0,20412.6,46.6,False
data\results\sequences\train\sequence_0.npy,0,train,1043,G01,data\results\fragments_combined\G01\AMAR887.20240903T002437Z_idx8914.npy,204126,204311,185,20412.6,20431.1,18.5,False
data\results\sequences\train\sequence_0.npy,0,train,1044,Nothing,data\results\fragments_combined\Nothing\AMAR1271.20250318T101003Z_idx9977.npy,204311,204453,142,20431.1,20445.3,14.2,False
data\results\sequences\train\sequence_0.npy,0,train,1045,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20241107T174723Z_idx9428.npy,204453,204533,80,20445.3,20453.3,8.0,False
data\results\sequences\train\sequence_0.npy,0,train,1046,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240903T003714Z_idx10809.npy,204533,205110,577,20453.3,20511.0,57.7,False
data\results\sequences\train\sequence_0.npy,0,train,1047,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250303T202257Z_idx9853.npy,205110,205703,593,20511.0,20570.3,59.3,False
data\results\sequences\train\sequence_0.npy,0,train,1048,G01,data\results\fragments_combined\G01\AMAR170.20240419T150445Z_idx3830.npy,205703,205757,54,20570.3,20575.7,5.4,False
data\results\sequences\train\sequence_0.npy,0,train,1049,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241003T062714Z_idx11002.npy,205757,205832,75,20575.7,20583.2,7.5,False
data\results\sequences\train\sequence_0.npy,0,train,1050,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241103T001732Z_idx11293.npy,205832,205965,133,20583.2,20596.5,13.3,False
data\results\sequences\train\sequence_0.npy,0,train,1051,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250118T005454Z_idx10277.npy,205965,206304,339,20596.5,20630.4,33.9,False
data\results\sequences\train\sequence_0.npy,0,train,1052,G01,data\results\fragments_combined\G01\AMAR170.20241003T014714Z_idx7488.npy,206304,206319,15,20630.4,20631.9,1.5,False
data\results\sequences\train\sequence_0.npy,0,train,1053,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241103T211732Z_idx11351.npy,206319,206943,624,20631.9,20694.3,62.4,False
data\results\sequences\train\sequence_0.npy,0,train,1054,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241018T023714Z_idx11051.npy,206943,207435,492,20694.3,20743.5,49.2,False
data\results\sequences\train\sequence_0.npy,0,train,1055,Nothing,data\results\fragments_combined\Nothing\AMAR184.20240518T030420Z_idx11178.npy,207435,207576,141,20743.5,20757.6,14.1,False
