index,snippet_path,label,source_filepath,onset_s,offset_s,duration_s,n_frames,_manifest_dir,split
634,data\results\fragments_combined\fragments_32khz\Nothing\B92C2971_idx634.npy,Nothing,G:\F2\F2_20240818\B92C2971.WAV,269.9893443026152,276.2665718158038,6.277227513188564,63,data\results\fragments_combined\fragments_32khz,train
635,data\results\fragments_combined\fragments_32khz\Nothing\B92C2971_idx635.npy,Nothing,G:\F2\F2_20240818\B92C2971.WAV,963.1377009448312,968.6906188126188,5.552917867787642,56,data\results\fragments_combined\fragments_32khz,train
636,data\results\fragments_combined\fragments_32khz\Nothing\B92C2971_idx636.npy,Nothing,G:\F2\F2_20240818\B92C2971.WAV,497.3254844984865,507.2172215344224,9.891737035935876,99,data\results\fragments_combined\fragments_32khz,train
637,data\results\fragments_combined\fragments_32khz\Nothing\B92C2971_idx637.npy,Nothing,G:\F2\F2_20240818\B92C2971.WAV,1300.438078376501,1305.3912916981335,4.953213321632575,50,data\results\fragments_combined\fragments_32khz,val
638,data\results\fragments_combined\fragments_32khz\Nothing\B92C2971_idx638.npy,Nothing,G:\F2\F2_20240818\B92C2971.WAV,993.808822933338,1003.055148586937,9.246325653599,93,data\results\fragments_combined\fragments_32khz,train
639,data\results\fragments_combined\fragments_32khz\Nothing\B92C2974_idx639.npy,Nothing,G:\F2\F2_20240818\B92C2974.WAV,859.5096866652383,863.2625215949392,3.7528349297009527,38,data\results\fragments_combined\fragments_32khz,train
640,data\results\fragments_combined\fragments_32khz\Nothing\B92C2974_idx640.npy,Nothing,G:\F2\F2_20240818\B92C2974.WAV,856.5073908111846,862.9231238885725,6.415733077387927,65,data\results\fragments_combined\fragments_32khz,val
641,data\results\fragments_combined\fragments_32khz\Nothing\B92C2974_idx641.npy,Nothing,G:\F2\F2_20240818\B92C2974.WAV,1745.7139734082052,1748.2275422134703,2.513568805265095,26,data\results\fragments_combined\fragments_32khz,train
642,data\results\fragments_combined\fragments_32khz\Nothing\B92C2974_idx642.npy,Nothing,G:\F2\F2_20240818\B92C2974.WAV,2.4957256749961143,7.156626902739654,4.66090122774354,47,data\results\fragments_combined\fragments_32khz,train
643,data\results\fragments_combined\fragments_32khz\Nothing\B92C2974_idx643.npy,Nothing,G:\F2\F2_20240818\B92C2974.WAV,1306.466815947843,1316.4038166827495,9.937000734906404,100,data\results\fragments_combined\fragments_32khz,train
644,data\results\fragments_combined\fragments_32khz\Nothing\B92C2975_idx644.npy,Nothing,G:\F2\F2_20240818\B92C2975.WAV,1657.8547469283897,1658.944346440521,1.0895995121313715,11,data\results\fragments_combined\fragments_32khz,val
645,data\results\fragments_combined\fragments_32khz\Nothing\B92C2975_idx645.npy,Nothing,G:\F2\F2_20240818\B92C2975.WAV,1704.8676324493958,1706.814736195893,1.9471037464970775,20,data\results\fragments_combined\fragments_32khz,val
646,data\results\fragments_combined\fragments_32khz\Nothing\B92C2975_idx646.npy,Nothing,G:\F2\F2_20240818\B92C2975.WAV,509.6055335791113,513.8383437990285,4.232810219917212,43,data\results\fragments_combined\fragments_32khz,train
647,data\results\fragments_combined\fragments_32khz\Nothing\B92C2975_idx647.npy,Nothing,G:\F2\F2_20240818\B92C2975.WAV,1775.85309743839,1783.2518086580371,7.398711219647112,74,data\results\fragments_combined\fragments_32khz,val
648,data\results\fragments_combined\fragments_32khz\Nothing\B92C2975_idx648.npy,Nothing,G:\F2\F2_20240818\B92C2975.WAV,1687.6525272690233,1694.4220646297515,6.769537360728236,68,data\results\fragments_combined\fragments_32khz,train
649,data\results\fragments_combined\fragments_32khz\Nothing\B92C2977_idx649.npy,Nothing,G:\F2\F2_20240818\B92C2977.WAV,779.5273336578995,789.0529140568316,9.525580398932108,96,data\results\fragments_combined\fragments_32khz,train
650,data\results\fragments_combined\fragments_32khz\Nothing\B92C2977_idx650.npy,Nothing,G:\F2\F2_20240818\B92C2977.WAV,209.9006202918676,212.08435755373569,2.183737261868089,22,data\results\fragments_combined\fragments_32khz,train
651,data\results\fragments_combined\fragments_32khz\Nothing\B92C2977_idx651.npy,Nothing,G:\F2\F2_20240818\B92C2977.WAV,947.8705988383648,948.7530093677942,0.8824105294294213,9,data\results\fragments_combined\fragments_32khz,train
652,data\results\fragments_combined\fragments_32khz\Nothing\B92C2977_idx652.npy,Nothing,G:\F2\F2_20240818\B92C2977.WAV,1778.4707134502246,1787.4493465022542,8.978633052029636,90,data\results\fragments_combined\fragments_32khz,train
653,data\results\fragments_combined\fragments_32khz\Nothing\B92C2977_idx653.npy,Nothing,G:\F2\F2_20240818\B92C2977.WAV,1270.1781273021988,1275.7265585123723,5.548431210173476,56,data\results\fragments_combined\fragments_32khz,val
654,data\results\fragments_combined\fragments_32khz\Nothing\B92C2978_idx654.npy,Nothing,G:\F2\F2_20240818\B92C2978.WAV,975.2883281185613,978.6618907893716,3.3735626708103155,34,data\results\fragments_combined\fragments_32khz,train
655,data\results\fragments_combined\fragments_32khz\Nothing\B92C2978_idx655.npy,Nothing,G:\F2\F2_20240818\B92C2978.WAV,1213.0416445805872,1220.55749635111,7.515851770522886,76,data\results\fragments_combined\fragments_32khz,train
656,data\results\fragments_combined\fragments_32khz\Nothing\B92C2978_idx656.npy,Nothing,G:\F2\F2_20240818\B92C2978.WAV,1148.4014808994734,1155.739414982178,7.337934082704578,74,data\results\fragments_combined\fragments_32khz,train
657,data\results\fragments_combined\fragments_32khz\Nothing\B92C2978_idx657.npy,Nothing,G:\F2\F2_20240818\B92C2978.WAV,332.5759320321906,341.69325213783094,9.117320105640315,92,data\results\fragments_combined\fragments_32khz,train
658,data\results\fragments_combined\fragments_32khz\Nothing\B92C2978_idx658.npy,Nothing,G:\F2\F2_20240818\B92C2978.WAV,1026.495841969747,1030.2482850860977,3.752443116350605,38,data\results\fragments_combined\fragments_32khz,test
659,data\results\fragments_combined\fragments_32khz\Nothing\B92C2979_idx659.npy,Nothing,G:\F2\F2_20240818\B92C2979.WAV,162.04099049345763,166.72146652167638,4.680476028218749,47,data\results\fragments_combined\fragments_32khz,train
660,data\results\fragments_combined\fragments_32khz\Nothing\B92C2979_idx660.npy,Nothing,G:\F2\F2_20240818\B92C2979.WAV,97.39016925897516,104.23132352886935,6.84115426989419,69,data\results\fragments_combined\fragments_32khz,train
661,data\results\fragments_combined\fragments_32khz\Nothing\B92C2979_idx661.npy,Nothing,G:\F2\F2_20240818\B92C2979.WAV,225.6225244755061,232.420166760502,6.797642284995902,68,data\results\fragments_combined\fragments_32khz,test
662,data\results\fragments_combined\fragments_32khz\Nothing\B92C2979_idx662.npy,Nothing,G:\F2\F2_20240818\B92C2979.WAV,119.0819178843549,121.46111143331728,2.379193548962391,24,data\results\fragments_combined\fragments_32khz,train
663,data\results\fragments_combined\fragments_32khz\Nothing\B92C2979_idx663.npy,Nothing,G:\F2\F2_20240818\B92C2979.WAV,1100.9113629585734,1109.587351771837,8.67598881326353,87,data\results\fragments_combined\fragments_32khz,train
